Transaction_ID,Customer_ID,Transaction_Date,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
2455499,16936,2023-04-25 04:42:48,3,313.9215645,941.7646935,Books,Penguin Books,Fiction,Bad,Express,Debit Card,Delivered,1,Historical fiction
5615309,29948,2023-07-04 01:48:49,2,205.2316831,410.4633661,Books,HarperCollins,Fiction,Average,Express,Cash,Delivered,2,Mystery
4344757,79458,2024-01-18 20:31:46,2,124.4508238,248.9016477,Clothing,Nike,Shoes,Excellent,Express,Cash,Delivered,5,Sneakers
5469031,11566,2024-01-17 00:34:48,8,19.39983288,155.198663,Home Decor,Home Depot,Furniture,Bad,Express,PayPal,Delivered,1,Wardrobe
9724050,76560,2023-11-13 03:41:50,6,316.7529667,1900.5178,Electronics,Sony,Television,Good,Standard,Debit Card,Delivered,4,HDR TV
9092633,40741,2023-04-29 10:04:04,4,379.1993265,1516.797306,Grocery,Nestle,Coffee,Bad,Express,Debit Card,Delivered,1,Latte
3809218,17888,2023-12-26 10:26:32,8,152.7960009,1222.368007,Home Decor,IKEA,Lighting,Average,Express,Debit Card,Delivered,2,Recessed lighting
4236823,15342,2023-04-21 03:31:36,5,91.15794545,455.7897272,Grocery,Coca-Cola,Juice,Good,Standard,Credit Card,Delivered,4,Orange juice
9665419,62569,2023-04-05 14:55:23,9,173.8230835,1564.407751,Electronics,Samsung,Television,Bad,Express,Cash,Delivered,1,Plasma TV
9467174,39461,2023-08-21 03:42:05,8,289.6368242,2317.094594,Clothing,Zara,Jeans,Good,Express,PayPal,Delivered,4,Low-rise jeans
3817883,65718,2023-10-27 20:26:55,8,219.0687808,1752.550246,Clothing,Zara,Jeans,Excellent,Express,Cash,Delivered,4,Flare jeans
5517985,11313,2023-12-12 08:47:11,10,272.087032,2720.87032,Grocery,Nestle,Snacks,Average,Express,Cash,Delivered,2,Nuts
5484278,61875,2023-12-18 05:12:30,6,14.27085226,85.62511355,Grocery,Nestle,Chocolate,Excellent,Same-Day,PayPal,Delivered,5,Milk chocolate
3620043,28883,2023-09-22 00:13:43,10,401.3659076,4013.659076,Clothing,Zara,Dress,Average,Same-Day,Cash,Delivered,2,Casual dress
3857564,57985,2023-10-13 23:52:19,10,425.1337644,4251.337644,Clothing,Adidas,Shoes,Excellent,Express,Cash,Delivered,4,Sandals
5758073,25407,2023-09-27 00:43:01,10,499.6006957,4996.006957,Books,Random House,Literature,Average,Standard,PayPal,Delivered,2,Contemporary literature
5811705,67348,2023-03-19 07:10:22,5,431.7730467,2158.865234,Books,Penguin Books,Children's,Average,Standard,Debit Card,Delivered,2,Art supplies
9483030,83382,2023-10-07 01:54:20,1,475.6763925,475.6763925,Books,Penguin Books,Children's,Bad,Standard,Credit Card,Delivered,1,Clothing
7803383,12400,2024-01-25 00:28:29,9,252.1199204,2269.079283,Electronics,Samsung,Tablet,Bad,Standard,Credit Card,Delivered,1,Microsoft Surface
4128802,89337,2023-03-06 14:54:49,3,123.6169169,370.8507508,Electronics,Samsung,Television,Bad,Same-Day,Credit Card,Delivered,1,LCD TV
9243046,54446,2024-01-18 12:57:03,10,71.29521234,712.9521234,Grocery,Nestle,Coffee,Bad,Express,Credit Card,Delivered,1,Instant coffee
5188913,57977,2023-04-25 04:03:12,8,51.27857499,410.2285999,Electronics,Apple,Tablet,Bad,Express,Cash,Delivered,1,iPad
9695131,72303,2023-12-10 22:36:26,1,391.3915503,391.3915503,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Express,Credit Card,Delivered,1,Shower curtain
7895514,36355,2023-07-23 20:00:06,1,342.8955199,342.8955199,Clothing,Zara,Jeans,Excellent,Same-Day,Debit Card,Delivered,4,Straight-leg jeans
9777060,56546,2023-12-06 15:51:52,6,195.3177038,1171.906223,Home Decor,Home Depot,Furniture,Good,Standard,Debit Card,Delivered,4,Wardrobe
7919561,93991,2023-08-08 18:20:33,8,350.8608661,2806.886929,Books,HarperCollins,Non-Fiction,Bad,Same-Day,Cash,Delivered,1,Business
8402878,40755,2024-02-17 03:28:26,7,78.47732492,549.3412744,Home Decor,Home Depot,Decorations,Average,Same-Day,Debit Card,Delivered,2,Wall art
5926267,78200,2024-01-14 07:07:26,6,290.0380337,1740.228202,Books,Penguin Books,Children's,Excellent,Standard,Credit Card,Delivered,4,Toys
9613716,40856,2023-08-26 22:14:30,8,259.7420877,2077.936701,Home Decor,Bed Bath & Beyond,Kitchen,Good,Standard,Credit Card,Delivered,4,Blender
7753644,21266,2023-05-31 10:11:34,1,491.9741302,491.9741302,Home Decor,Bed Bath & Beyond,Bathroom,Good,Standard,Cash,Delivered,4,Shower curtain
6719109,20367,2023-07-04 16:34:32,10,48.37789103,483.7789103,Books,Random House,Fiction,Bad,Same-Day,Credit Card,Delivered,1,Adventure
2958328,41335,2023-09-11 21:50:38,10,349.9995213,3499.995213,Grocery,Coca-Cola,Juice,Excellent,Express,PayPal,Delivered,5,Orange juice
5656598,63045,2024-01-05 13:42:50,5,376.3466944,1881.733472,Electronics,Apple,Laptop,Excellent,Standard,Credit Card,Delivered,4,Razer Blade
4041469,21426,2024-01-17 06:25:51,10,73.58552095,735.8552095,Grocery,Pepsi,Soft Drink,Good,Standard,Credit Card,Delivered,4,Cola
8791608,95610,2023-05-29 10:27:17,6,89.17398196,535.0438918,Books,Random House,Fiction,Good,Express,Debit Card,Delivered,3,Horror
2028236,32997,2024-01-30 20:40:03,7,362.1017829,2534.712481,Electronics,Apple,Laptop,Excellent,Same-Day,Credit Card,Delivered,4,LG Gram
6319170,19751,2023-03-31 00:41:10,4,336.0163898,1344.065559,Electronics,Apple,Tablet,Bad,Same-Day,PayPal,Delivered,1,iPad
8471796,92754,2023-12-24 01:54:15,7,87.76959591,614.3871714,Books,HarperCollins,Thriller,Bad,Express,Debit Card,Delivered,1,Psychological thriller
6235104,25238,2023-04-18 19:29:33,9,333.206823,2998.861407,Electronics,Apple,Laptop,Good,Express,PayPal,Delivered,4,Microsoft Surface Laptop
7278655,43801,2024-02-14 18:46:36,7,249.3099367,1745.169557,Electronics,Apple,Tablet,Good,Express,Cash,Delivered,3,Amazon Fire Tablet
3244698,96091,2023-04-02 04:48:55,9,69.21794475,622.9615028,Books,HarperCollins,Non-Fiction,Average,Same-Day,Debit Card,Delivered,2,Cooking
4405762,56516,2023-06-10 06:15:31,2,74.84600199,149.692004,Grocery,Nestle,Coffee,Excellent,Express,Cash,Delivered,4,Americano
1911667,99024,2023-06-03 00:05:51,8,392.3850306,3139.080245,Clothing,Adidas,Shoes,Bad,Standard,Debit Card,Delivered,1,Oxfords
5208968,17346,2023-10-25 05:52:10,5,276.6249484,1383.124742,Books,HarperCollins,Fiction,Good,Same-Day,Credit Card,Delivered,3,Thriller
8923342,38823,2023-04-02 10:50:59,2,232.2541749,464.5083499,Books,Random House,Literature,Good,Standard,Credit Card,Delivered,3,Short stories
2519893,73416,2023-10-07 22:56:53,9,68.63583019,617.7224717,Grocery,Pepsi,Water,Excellent,Standard,Cash,Delivered,5,Artesian water
1923121,99684,2023-09-21 14:25:10,1,205.949868,205.949868,Books,Random House,Fiction,Average,Express,Credit Card,Delivered,2,Mystery
4946684,99162,2023-10-09 01:31:14,1,139.5157471,139.5157471,Grocery,Nestle,Chocolate,Excellent,Standard,Credit Card,Delivered,5,Milk chocolate
1573834,69795,2023-09-05 08:34:34,5,173.261698,866.3084902,Clothing,Nike,Shorts,Good,Same-Day,PayPal,Delivered,3,Cargo shorts
2275740,70013,2024-02-11 16:08:16,7,91.3130378,639.1912646,Grocery,Coca-Cola,Juice,Bad,Same-Day,Debit Card,Delivered,1,Pineapple juice
8713476,60667,2024-01-02 12:02:07,4,389.6838343,1558.735337,Electronics,Samsung,Smartphone,Average,Express,Credit Card,Delivered,2,LG G
5994719,78960,2023-06-24 20:06:55,5,167.4300319,837.1501597,Grocery,Coca-Cola,Soft Drink,Bad,Express,Credit Card,Delivered,1,Grape soda
6713870,39645,2023-08-12 09:57:42,2,395.8402555,791.680511,Electronics,Apple,Smartphone,Excellent,Same-Day,Credit Card,Delivered,5,Motorola Moto
4503384,71757,2023-09-04 22:19:25,3,294.6937987,884.0813962,Electronics,Samsung,Tablet,Excellent,Express,Debit Card,Delivered,5,Google Pixel Slate
1650708,99264,2023-11-21 13:51:52,6,180.1731522,1081.038913,Home Decor,IKEA,Lighting,Bad,Same-Day,PayPal,Delivered,1,Under cabinet lighting
3183348,78435,2023-07-04 02:20:20,2,331.7258729,663.4517459,Books,Penguin Books,Children's,Bad,Express,Cash,Delivered,1,Toys
6074752,80200,2023-12-20 01:41:15,10,313.9003382,3139.003382,Books,HarperCollins,Thriller,Excellent,Express,Cash,Delivered,4,Techno-thriller
1851574,30717,2023-05-21 00:29:47,4,410.0332498,1640.132999,Books,Penguin Books,Children's,Average,Standard,PayPal,Delivered,2,Games
2957597,44398,2023-04-14 11:55:39,8,204.8624786,1638.899829,Books,Random House,Non-Fiction,Average,Standard,Credit Card,Delivered,2,Cooking
9586817,55914,2023-07-02 14:00:57,7,76.56633619,535.9643533,Home Decor,Home Depot,Tools,Excellent,Same-Day,PayPal,Delivered,5,Caulking gun
3196004,60277,2023-11-07 11:26:00,6,169.0441607,1014.264964,Electronics,Apple,Laptop,Excellent,Express,PayPal,Delivered,5,Razer Blade
3763351,62262,2023-10-05 22:50:18,3,427.2912687,1281.873806,Grocery,Pepsi,Soft Drink,Good,Same-Day,PayPal,Delivered,4,Cream soda
3085238,41050,2023-07-28 13:27:29,1,426.4125544,426.4125544,Clothing,Nike,Shorts,Bad,Standard,Debit Card,Delivered,1,Swim trunks
6069430,41467,2023-10-01 09:29:12,4,327.0039471,1308.015789,Home Decor,Bed Bath & Beyond,Bedding,Average,Express,Credit Card,Delivered,2,Duvet cover
4654627,16121,2023-10-24 11:21:21,10,228.4882322,2284.882322,Electronics,Samsung,Tablet,Bad,Same-Day,PayPal,Delivered,1,Acer Iconia Tab
8259136,36956,2023-09-29 17:57:57,10,184.766096,1847.66096,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Standard,PayPal,Delivered,4,Food processor
3429806,58499,2023-09-03 20:35:07,5,371.7860386,1858.930193,Home Decor,Home Depot,Tools,Average,Express,PayPal,Delivered,2,Saw
1048351,49727,2024-01-02 11:48:57,5,153.9962031,769.9810153,Home Decor,IKEA,Lighting,Excellent,Standard,Credit Card,Delivered,5,Recessed lighting
7078092,18794,2023-05-19 17:01:07,5,44.20812397,221.0406199,Grocery,Coca-Cola,Juice,Bad,Standard,PayPal,Delivered,1,Grapefruit juice
7313107,16457,2024-02-12 15:06:01,9,486.6166766,4379.550089,Home Decor,Home Depot,Decorations,Average,Same-Day,PayPal,Delivered,2,Curtains
3801540,11123,2023-05-14 08:47:07,8,377.9512053,3023.609642,Books,HarperCollins,Non-Fiction,Good,Same-Day,Cash,Delivered,3,Health
3017506,66405,2023-03-16 09:30:21,8,354.2407544,2833.926036,Electronics,Apple,Laptop,Excellent,Same-Day,Cash,Delivered,5,LG Gram
9546286,53980,2024-01-12 10:14:01,7,436.1789107,3053.252375,Grocery,Coca-Cola,Soft Drink,Average,Express,PayPal,Delivered,2,Orange soda
7991898,78386,2023-09-27 03:18:59,3,334.4113888,1003.234166,Clothing,Nike,T-shirt,Excellent,Standard,Debit Card,Delivered,5,Crop top
6557222,80914,2023-05-30 06:21:10,6,269.6737341,1618.042404,Electronics,Apple,Tablet,Bad,Standard,Cash,Delivered,1,Acer Iconia Tab
8866227,73233,2023-03-10 02:03:03,9,148.6330539,1337.697485,Grocery,Nestle,Chocolate,Bad,Express,Debit Card,Delivered,1,Chocolate cookies
3112063,78397,2023-09-30 13:48:44,3,340.7277339,1022.183202,Clothing,Nike,T-shirt,Average,Same-Day,PayPal,Delivered,2,Henley tee
2676223,92788,2023-03-28 01:32:35,1,100.920631,100.920631,Clothing,Nike,Shoes,Bad,Standard,Credit Card,Delivered,1,High heels
2227443,96782,2023-08-01 23:23:46,5,331.1248285,1655.624143,Electronics,Apple,Smartphone,Excellent,Same-Day,Debit Card,Delivered,4,Nokia
6749127,35415,2024-01-05 09:55:31,5,462.8478676,2314.239338,Home Decor,Home Depot,Decorations,Average,Standard,Debit Card,Delivered,2,Wall art
6173391,75671,2023-10-07 02:22:14,7,84.39158863,590.7411204,Electronics,Apple,Laptop,Excellent,Express,PayPal,Delivered,5,Razer Blade
6392009,81352,2024-02-23 08:27:11,4,182.6555667,730.6222667,Books,Random House,Non-Fiction,Excellent,Express,Cash,Delivered,5,Biography
2286366,22285,2023-09-20 10:11:33,3,398.5602561,1195.680768,Books,HarperCollins,Thriller,Good,Standard,Debit Card,Delivered,4,Political thriller
3062364,23534,2024-02-13 00:46:05,7,382.5657554,2677.960288,Books,Random House,Literature,Good,Standard,Credit Card,Delivered,3,Modern literature
9844071,55054,2023-06-25 09:17:24,4,37.08961292,148.3584517,Books,Penguin Books,Non-Fiction,Good,Standard,PayPal,Delivered,3,Science
2131989,44271,2023-07-25 15:15:56,3,64.46881149,193.4064345,Books,HarperCollins,Thriller,Good,Same-Day,Credit Card,Delivered,3,Detective
4077922,59113,2024-02-11 07:42:45,10,189.99455,1899.9455,Clothing,Nike,Shoes,Good,Same-Day,Cash,Delivered,4,Running shoes
2170261,47761,2023-06-26 10:15:06,9,360.4070643,3243.663579,Books,Penguin Books,Children's,Excellent,Same-Day,Credit Card,Delivered,4,Books
5043095,70715,2023-10-15 21:20:46,8,125.4821714,1003.857371,Home Decor,IKEA,Decorations,Average,Same-Day,Debit Card,Delivered,2,Vases
7982733,71561,2023-10-01 10:27:09,5,192.6444928,963.2224641,Electronics,Sony,Smartphone,Good,Standard,Credit Card,Delivered,4,Xiaomi Mi
9013915,83089,2023-08-30 22:55:10,3,315.1733744,945.5201233,Electronics,Samsung,Smartphone,Good,Standard,Cash,Delivered,4,Google Pixel
6102023,16274,2023-03-12 14:41:47,6,304.7965161,1828.779096,Books,Penguin Books,Fiction,Good,Same-Day,PayPal,Delivered,3,Mystery
4811513,55205,2023-12-24 19:33:58,5,83.90508938,419.5254469,Clothing,Zara,Shirt,Bad,Express,Credit Card,Delivered,1,Tank top
7764379,70140,2024-01-12 13:50:33,7,220.0023347,1540.016343,Clothing,Zara,Shirt,Bad,Standard,PayPal,Delivered,1,Sweatshirt
3365118,88761,2023-03-04 11:15:30,6,404.6814736,2428.088842,Home Decor,IKEA,Decorations,Average,Express,Cash,Delivered,2,Wall art
7159572,93830,2023-09-30 05:07:08,3,173.4180687,520.254206,Home Decor,Bed Bath & Beyond,Bedding,Bad,Same-Day,Debit Card,Delivered,1,Blanket
3163035,75033,2024-02-29 11:06:24,6,351.3249291,2107.949575,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Standard,Debit Card,Delivered,1,Shower
8600550,92353,2023-12-02 19:05:13,3,336.2266092,1008.679828,Books,Random House,Literature,Average,Express,Debit Card,Delivered,2,Contemporary literature
6885942,36047,2023-04-14 12:58:21,7,63.9544688,447.6812816,Electronics,Sony,Headphones,Average,Express,Cash,Delivered,2,DJ headphones
5585935,30252,2023-03-09 22:17:22,7,62.23507285,435.64551,Clothing,Zara,Dress,Average,Same-Day,Credit Card,Delivered,2,Maxi dress
1106023,64258,2023-04-26 08:30:37,5,435.5090781,2177.545391,Home Decor,IKEA,Lighting,Average,Standard,PayPal,Delivered,2,Desk lamps
6472625,42042,2023-05-16 20:41:08,5,17.98639267,89.93196333,Books,Random House,Fiction,Good,Express,Cash,Delivered,3,Romance
2938134,73982,2023-10-26 10:01:09,8,473.346962,3786.775696,Books,HarperCollins,Thriller,Good,Standard,Credit Card,Delivered,3,Suspense
9144216,56493,2024-02-04 07:29:37,8,395.379036,3163.032288,Home Decor,Home Depot,Furniture,Good,Standard,Debit Card,Delivered,4,Wardrobe
1801066,46438,2024-01-31 14:34:13,4,466.7103752,1866.841501,Electronics,Apple,Laptop,Excellent,Standard,Cash,Delivered,5,Lenovo ThinkPad
7483257,67826,2023-04-10 11:38:21,2,184.1654433,368.3308865,Home Decor,Home Depot,Furniture,Excellent,Express,Debit Card,Delivered,5,Coffee table
3545832,95812,2023-09-24 13:07:35,6,11.21012203,67.2607322,Books,Penguin Books,Fiction,Average,Same-Day,Debit Card,Delivered,2,Historical fiction
7819465,12956,2023-07-10 23:18:08,5,371.8969269,1859.484634,Books,Penguin Books,Fiction,Excellent,Express,PayPal,Delivered,5,Romance
7166839,31038,2024-01-10 15:42:50,10,300.8979973,3008.979973,Grocery,Coca-Cola,Water,Excellent,Standard,PayPal,Delivered,4,Spring water
6079005,47760,2023-03-17 02:07:47,6,352.5329726,2115.197836,Grocery,Nestle,Coffee,Good,Express,Debit Card,Delivered,3,Affogato
4902984,76916,2023-11-23 07:01:42,6,346.0319536,2076.191721,Electronics,Sony,Television,Average,Express,Debit Card,Delivered,2,Plasma TV
2811386,27678,2023-08-31 12:12:54,2,155.8257751,311.6515502,Grocery,Pepsi,Water,Average,Same-Day,Credit Card,Delivered,2,Purified water
2626286,61507,2024-01-13 19:51:38,1,45.44671445,45.44671445,Books,Penguin Books,Children's,Good,Express,Cash,Delivered,3,Building blocks
7927601,56044,2023-10-21 19:47:39,5,16.03163406,80.1581703,Home Decor,Bed Bath & Beyond,Bedding,Bad,Standard,PayPal,Delivered,1,Bed sheet set
9243398,35459,2023-06-10 03:37:20,9,292.9633681,2636.670313,Electronics,Sony,Headphones,Bad,Same-Day,Debit Card,Delivered,1,In-ear headphones
6445231,33267,2023-11-22 05:10:23,6,224.2606302,1345.563781,Electronics,Apple,Laptop,Average,Express,Cash,Delivered,2,LG Gram
9423604,99826,2024-01-23 12:30:10,3,425.4512907,1276.353872,Electronics,Samsung,Smartphone,Bad,Same-Day,Debit Card,Delivered,1,Motorola Moto
4331048,59255,2023-08-17 03:38:18,7,299.6466926,2097.526848,Electronics,Samsung,Smartphone,Bad,Standard,Cash,Delivered,1,LG G
2536261,62138,2023-03-13 10:43:53,3,81.56635464,244.6990639,Home Decor,IKEA,Furniture,Average,Standard,Cash,Delivered,2,Bookshelf
6408916,73735,2023-06-13 10:49:57,10,211.0229924,2110.229924,Grocery,Pepsi,Juice,Average,Express,Cash,Delivered,2,Grape juice
7948860,25230,2024-01-27 17:56:56,2,466.6325201,933.2650402,Electronics,Samsung,Tablet,Average,Same-Day,Cash,Delivered,2,Asus ZenPad
3359840,99885,2023-03-01 18:19:30,2,210.1511712,420.3023424,Clothing,Zara,Dress,Bad,Express,Cash,Delivered,1,Maxi dress
7919469,60838,2023-05-05 06:12:31,2,446.802863,893.6057259,Clothing,Nike,Shoes,Good,Express,Debit Card,Delivered,4,Oxfords
2681095,46342,2023-04-17 06:17:48,4,69.36111,277.44444,Home Decor,Home Depot,Decorations,Excellent,Express,Cash,Delivered,4,Picture frames
5277052,39825,2024-02-18 07:36:40,7,381.4899354,2670.429548,Grocery,Nestle,Snacks,Excellent,Express,PayPal,Delivered,5,Crackers
8719658,30342,2023-10-31 15:50:21,4,28.54291948,114.1716779,Home Decor,IKEA,Lighting,Excellent,Express,Cash,Delivered,4,Table lamps
1874478,20711,2023-12-17 05:42:08,2,137.6975955,275.3951909,Home Decor,IKEA,Decorations,Good,Same-Day,Debit Card,Delivered,3,Mirrors
3192361,82665,2023-04-04 02:25:22,1,381.8677818,381.8677818,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Standard,Credit Card,Delivered,4,Oven
4200073,68054,2023-09-10 22:25:21,2,431.198312,862.3966239,Books,HarperCollins,Fiction,Average,Express,Cash,Delivered,2,Horror
7133936,35104,2023-12-11 00:09:28,10,318.3743125,3183.743125,Clothing,Zara,Shirt,Average,Standard,Debit Card,Delivered,2,Hoodie
9955972,57039,2023-04-15 22:32:56,6,239.0852258,1434.511355,Grocery,Pepsi,Water,Average,Express,Debit Card,Delivered,2,Purified water
2678920,51540,2023-06-18 04:36:02,10,414.8105626,4148.105626,Electronics,Samsung,Television,Bad,Express,Debit Card,Delivered,1,Curved TV
4980077,96238,2023-06-09 09:22:54,8,343.1638329,2745.310663,Electronics,Sony,Television,Bad,Same-Day,Credit Card,Delivered,1,Smart TV
3698876,28099,2023-06-01 23:35:24,5,288.5524237,1442.762119,Clothing,Nike,Shoes,Good,Same-Day,Credit Card,Delivered,3,Espadrilles
8155784,99199,2023-03-25 22:23:12,2,453.0842699,906.1685397,Home Decor,IKEA,Lighting,Excellent,Standard,Cash,Delivered,5,Pendant lights
7675289,52839,2023-09-17 01:38:09,3,262.8764672,788.6294015,Grocery,Coca-Cola,Soft Drink,Average,Standard,Cash,Delivered,2,Iced tea
1137674,14871,2023-05-10 22:43:39,1,132.6101426,132.6101426,Books,HarperCollins,Non-Fiction,Average,Same-Day,PayPal,Delivered,2,Business
4716673,90861,2023-03-10 14:58:04,6,70.31622683,421.897361,Electronics,Samsung,Smartphone,Excellent,Express,PayPal,Delivered,4,Motorola Moto
5827586,79580,2023-10-11 07:26:05,6,281.5255868,1689.153521,Books,Random House,Non-Fiction,Excellent,Same-Day,Debit Card,Delivered,5,Science
1390925,81415,2023-04-20 03:42:47,2,188.0561286,376.1122573,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Standard,Credit Card,Delivered,5,Duvet cover
1449710,27144,2024-01-09 21:53:36,1,460.4142877,460.4142877,Books,Random House,Literature,Good,Express,PayPal,Delivered,4,Contemporary literature
1343478,67101,2023-04-01 04:07:56,3,244.7240877,734.172263,Electronics,Samsung,Tablet,Good,Express,Credit Card,Delivered,3,Amazon Fire Tablet
6580743,10754,2024-02-15 01:29:15,2,231.3518379,462.7036759,Clothing,Zara,Jeans,Average,Standard,Debit Card,Delivered,2,Bootcut jeans
2332136,31855,2023-05-12 20:37:41,10,444.1072174,4441.072174,Books,HarperCollins,Non-Fiction,Bad,Standard,Cash,Delivered,1,Business
8780844,66905,2024-02-02 14:19:04,7,229.9407309,1609.585117,Grocery,Pepsi,Juice,Average,Express,Credit Card,Delivered,2,Pineapple juice
1982774,57313,2024-02-19 18:36:34,1,263.3660137,263.3660137,Books,Penguin Books,Fiction,Average,Standard,Cash,Delivered,2,Romance
1298210,83640,2023-08-26 18:43:01,7,453.839505,3176.876535,Clothing,Zara,Jeans,Good,Standard,Credit Card,Delivered,3,Cropped jeans
3038423,74625,2023-03-25 11:36:34,9,330.0141837,2970.127653,Clothing,Zara,Shirt,Bad,Express,PayPal,Delivered,1,Sweatshirt
3551387,94852,2024-02-16 02:05:47,2,458.3027782,916.6055564,Books,Penguin Books,Children's,Bad,Standard,Debit Card,Delivered,1,Clothing
6601160,84539,2023-09-18 15:11:25,8,159.8907025,1279.12562,Clothing,Nike,T-shirt,Average,Express,Debit Card,Delivered,2,Crew neck tee
3918308,73369,2023-05-12 14:19:00,10,461.1590125,4611.590125,Books,HarperCollins,Fiction,Average,Same-Day,PayPal,Delivered,2,Science fiction
7709605,20080,2023-05-24 18:03:40,10,,1066.006768,Home Decor,Home Depot,Decorations,Excellent,Standard,Cash,Delivered,4,Vases
3865574,25665,2023-03-14 20:39:34,2,345.0622599,690.1245197,Books,HarperCollins,Non-Fiction,Average,Standard,PayPal,Delivered,2,Biography
